id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,IR pressure,101,27,17,63,426,ship,baseline,monotonic-signal
g002,lowering drift,72,57,34,50,259,ship,edge,drag-penalty
g003,stack depth,105,75,44,87,406,ship,recovery,confidence-floor
g004,diagnostic reach,81,16,9,28,332,ship,negative,lane-boundary
g005,IR pressure,117,24,35,89,441,ship,baseline,monotonic-signal
g006,lowering drift,94,31,7,81,460,ship,edge,drag-penalty
g007,stack depth,86,37,37,39,272,ship,recovery,confidence-floor
g008,diagnostic reach,42,42,32,22,104,hold,negative,lane-boundary
g009,IR pressure,111,12,10,104,520,ship,baseline,monotonic-signal
g010,lowering drift,105,35,22,64,431,ship,edge,drag-penalty
g011,stack depth,106,49,29,91,448,ship,recovery,confidence-floor
g012,diagnostic reach,110,23,34,23,350,ship,negative,lane-boundary
g013,IR pressure,115,13,13,80,501,ship,baseline,monotonic-signal
g014,lowering drift,77,10,8,70,356,ship,edge,drag-penalty
g015,stack depth,106,46,7,69,511,ship,recovery,confidence-floor
g016,diagnostic reach,36,32,29,73,133,watch,negative,lane-boundary
g017,IR pressure,92,27,21,80,391,ship,baseline,monotonic-signal
g018,lowering drift,80,62,18,88,398,ship,edge,drag-penalty
g019,stack depth,33,12,18,96,168,ship,recovery,confidence-floor
g020,diagnostic reach,57,60,20,62,270,ship,negative,lane-boundary
g021,IR pressure,73,51,43,49,220,ship,baseline,monotonic-signal
g022,lowering drift,84,49,35,86,331,ship,edge,drag-penalty
g023,stack depth,93,16,12,27,367,ship,recovery,confidence-floor
g024,diagnostic reach,101,37,44,88,353,ship,negative,lane-boundary
g025,IR pressure,65,59,19,80,323,ship,baseline,monotonic-signal
g026,lowering drift,94,28,29,38,326,ship,edge,drag-penalty
g027,stack depth,68,15,36,21,164,ship,recovery,confidence-floor
g028,diagnostic reach,103,11,20,103,446,ship,negative,lane-boundary
g029,IR pressure,36,47,34,63,118,watch,baseline,monotonic-signal
g030,lowering drift,50,32,22,90,234,ship,edge,drag-penalty
g031,stack depth,104,62,17,22,432,ship,recovery,confidence-floor
g032,diagnostic reach,54,10,37,79,157,ship,negative,lane-boundary
g033,IR pressure,113,21,7,69,514,ship,baseline,monotonic-signal
g034,lowering drift,58,29,14,68,273,ship,edge,drag-penalty
g035,stack depth,34,36,19,72,168,ship,recovery,confidence-floor
g036,diagnostic reach,70,42,40,79,241,ship,negative,lane-boundary
g037,IR pressure,47,47,35,87,182,ship,baseline,monotonic-signal
g038,lowering drift,39,17,34,95,132,watch,edge,drag-penalty
g039,stack depth,83,40,14,61,377,ship,recovery,confidence-floor
g040,diagnostic reach,64,54,6,48,334,ship,negative,lane-boundary
g041,IR pressure,58,28,45,85,165,ship,baseline,monotonic-signal
g042,lowering drift,59,18,45,26,100,hold,edge,drag-penalty
g043,stack depth,63,15,5,87,334,ship,recovery,confidence-floor
g044,diagnostic reach,68,51,28,79,290,ship,negative,lane-boundary
g045,IR pressure,30,37,20,37,114,hold,baseline,monotonic-signal
g046,lowering drift,59,32,39,20,132,watch,edge,drag-penalty
g047,stack depth,77,67,29,102,361,ship,recovery,confidence-floor
g048,diagnostic reach,45,17,4,62,243,ship,negative,lane-boundary
g049,IR pressure,33,65,14,89,230,ship,baseline,monotonic-signal
g050,lowering drift,74,56,21,21,289,ship,edge,drag-penalty
g051,stack depth,98,54,5,78,504,ship,recovery,confidence-floor
g052,diagnostic reach,114,21,19,68,469,ship,negative,lane-boundary
g053,IR pressure,37,42,7,67,229,ship,baseline,monotonic-signal
g054,lowering drift,46,64,44,71,143,watch,edge,drag-penalty
g055,stack depth,54,33,22,78,239,ship,recovery,confidence-floor
g056,diagnostic reach,106,20,34,86,394,ship,negative,lane-boundary
g057,IR pressure,47,16,41,94,134,watch,baseline,monotonic-signal
g058,lowering drift,109,52,4,60,532,ship,edge,drag-penalty
g059,stack depth,56,37,25,47,208,ship,recovery,confidence-floor
g060,diagnostic reach,77,67,20,84,379,ship,negative,lane-boundary
g061,IR pressure,91,15,19,25,328,ship,baseline,monotonic-signal
g062,lowering drift,57,26,41,86,176,ship,edge,drag-penalty
g063,stack depth,95,34,33,78,360,ship,recovery,confidence-floor
g064,diagnostic reach,66,41,30,36,221,ship,negative,lane-boundary
g065,IR pressure,99,47,30,105,428,ship,baseline,monotonic-signal
g066,lowering drift,75,52,32,101,325,ship,edge,drag-penalty
g067,stack depth,111,22,13,61,475,ship,recovery,confidence-floor
g068,diagnostic reach,88,45,5,88,465,ship,negative,lane-boundary
g069,IR pressure,80,59,24,20,303,ship,baseline,monotonic-signal
